URL,Status Code,Load Time,Title,Title Length,Meta Description,Meta Length,H1 Tags,Missing ALT Images,Broken Links,Broken Links List
https://glitterqueencreative.ca/product/unakite-and-cats-eye-glasses-chain/,200,0.064,Unakite and Cats Eye Glasses Chain | Glitter Queen Creative,59,"Unakite and Cats Eye Glasses Chain - Add a touch of style with these unakite and cats eye glasses chain, perfect for festival and daily wear.",141,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/custom-designs/,200,0.102,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,3,"['https://glitterqueencreative.ca/cart/', 'https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/tigers-eye-and-unakite-glasses-chain/,200,0.112,Tigers Eye and Unakite Glasses Chain | Glitter Queen Creative,61,"Tigers Eye and Unakite Glasses Chain - Add a touch of style with these tigers eye and unakite glasses chain, perfect for festival and daily wear.",145,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Stone_Pendant_Necklace_image1.jpg,200,0.22,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/himalayan-kyanite-and-jade-glasses-chain/,200,0.093,Himalayan Kyanite and Jade Glasses Chain | Glitter Queen Creative,65,"Himalayan Kyanite and Jade Glasses Chain - Add a touch of style with these himalayan kyanite and jade glasses chain, perfect for festival and daily wear.",153,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Druzy_Pendant_Necklace_image1.jpg,200,0.123,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/dendite-opal-and-agate-glasses-chain/,200,0.064,Dendite Opal and Agate Glasses Chain | Glitter Queen Creative,61,"Dendite Opal and Agate Glasses Chain - Add a touch of style with these dendite opal and agate glasses chain, perfect for festival and daily wear.",145,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Druzy_Glasses_Chain_image1.jpg,200,0.336,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/chrysocolla-moonstone-and-jade-glasses-chain/,200,0.08,Chrysocolla Moonstone and Jade Glasses Chain | Glitter Queen Creative,69,"Chrysocolla Moonstone and Jade Glasses Chain - Add a touch of style with these chrysocolla moonstone and jade glasses chain, perfect for festival and daily wear.",161,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/blue-druzy-pendant-necklace/,200,0.094,Blue Druzy Pendant Necklace | Glitter Queen Creative,52,"Blue Druzy Pendant Necklace - Add a touch of style with these blue druzy pendant necklace, perfect for festival and daily wear.",127,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/carnelian-and-jade-glasses-chain/,200,0.07,Carnelian and Jade Glasses Chain | Glitter Queen Creative,57,"Carnelian and Jade Glasses Chain - Add a touch of style with these carnelian and jade glasses chain, perfect for festival and daily wear.",137,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Botswana_Agate_Pendant_Necklace_image1-scaled.jpg,200,0.675,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Blue_Topaz_Chalcedony_Crescent_Moon_Earrings_image1-scaled.jpg,200,0.122,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/banded-onyx-necklace/,200,0.056,Banded Onyx Necklace | Glitter Queen Creative,45,"Banded Onyx Necklace - Add a touch of style with these banded onyx necklace, perfect for festival and daily wear.",113,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/?add-to-cart=2058,200,0.913,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/?add-to-cart=2002,200,0.095,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/?add-to-cart=2001,200,0.084,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/?add-to-cart=1948,200,0.075,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/?add-to-cart=1946,200,0.133,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/amazonite-hydro-quartz-glasses-chain/,200,0.089,Amazonite Hydro Quartz Glasses Chain | Glitter Queen Creative,61,"Amazonite Hydro Quartz Glasses Chain - Add a touch of style with these amazonite hydro quartz glasses chain, perfect for festival and daily wear.",145,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/amethyst-pendant-necklace/,200,0.084,Amethyst Pendant Necklace | Glitter Queen Creative,50,"Amethyst Pendant Necklace - Add a touch of style with these amethyst pendant necklace, perfect for festival and daily wear.",123,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/angelite-pendant-necklace/,200,0.065,Angelite Pendant Necklace | Glitter Queen Creative,50,"Angelite Pendant Necklace - Add a touch of style with these angelite pendant necklace, perfect for festival and daily wear.",123,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/necklaces/?add-to-cart=1947,200,0.701,Necklaces | Glitter Queen Creative,34,"Adorn yourself with elegance and charm from our collection of handcrafted necklaces. Each piece tells a story, featuring gemstones, pendants, and intricate designs that capture the essence of timeless beauty. Perfect for any occasion, our necklaces range from delicate chains to bold statement pieces, each crafted with meticulous attention to detail.",351,0,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/necklaces/?add-to-cart=2001,200,0.082,Necklaces | Glitter Queen Creative,34,"Adorn yourself with elegance and charm from our collection of handcrafted necklaces. Each piece tells a story, featuring gemstones, pendants, and intricate designs that capture the essence of timeless beauty. Perfect for any occasion, our necklaces range from delicate chains to bold statement pieces, each crafted with meticulous attention to detail.",351,0,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/necklaces/?add-to-cart=2058,200,0.093,Necklaces | Glitter Queen Creative,34,"Adorn yourself with elegance and charm from our collection of handcrafted necklaces. Each piece tells a story, featuring gemstones, pendants, and intricate designs that capture the essence of timeless beauty. Perfect for any occasion, our necklaces range from delicate chains to bold statement pieces, each crafted with meticulous attention to detail.",351,0,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/headwear/?add-to-cart=1946,200,1.083,Headwear | Glitter Queen Creative,33,"Add a touch of bohemian chic to your style with our collection of headwear. From festival-ready headbands adorned with rhinestones to everyday hair clips and accessories, our headwear is designed to make you stand out. Crafted to blend fashion and functionality, these pieces are perfect for expressing your unique personality",326,0,4,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/headwear/?add-to-cart=2002,200,0.167,Headwear | Glitter Queen Creative,33,"Add a touch of bohemian chic to your style with our collection of headwear. From festival-ready headbands adorned with rhinestones to everyday hair clips and accessories, our headwear is designed to make you stand out. Crafted to blend fashion and functionality, these pieces are perfect for expressing your unique personality",326,0,4,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/headwear/?add-to-cart=2046,200,0.079,Headwear | Glitter Queen Creative,33,"Add a touch of bohemian chic to your style with our collection of headwear. From festival-ready headbands adorned with rhinestones to everyday hair clips and accessories, our headwear is designed to make you stand out. Crafted to blend fashion and functionality, these pieces are perfect for expressing your unique personality",326,0,4,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/headwear/?add-to-cart=2368,200,0.085,Headwear | Glitter Queen Creative,33,"Add a touch of bohemian chic to your style with our collection of headwear. From festival-ready headbands adorned with rhinestones to everyday hair clips and accessories, our headwear is designed to make you stand out. Crafted to blend fashion and functionality, these pieces are perfect for expressing your unique personality",326,0,4,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/earrings/?add-to-cart=1948,200,0.888,Earrings | Glitter Queen Creative,33,"Frame your face with stunning handcrafted earrings that showcase your style and spirit. Our collection includes everything from minimalist studs to bold statement earrings with feather or gemstone details. Designed to complement any outfit, each pair is crafted with care, offering a touch of sophistication, whimsy, or dazzling charm.",335,0,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/bracelets/?add-to-cart=2058,200,0.891,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/bracelets/?add-to-cart=2002,200,0.159,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/bracelets/?add-to-cart=2001,200,0.131,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/bracelets/?add-to-cart=1948,200,0.21,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/bracelets/?add-to-cart=1946,200,0.151,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/cdn-cgi/l/email-protection#7d1a11140909180f0c081818131e0f181c09140b183d1a101c1411531e1210,200,0.071,Email Protection | Cloudflare,29,,0,1,0,2,"['https://support.cloudflare.com/hc/en-us/articles/200170016-What-is-Email-Address-Obfuscation-', 'https://support.cloudflare.com/hc/en-us/categories/200275218-Getting-Started']"
https://glitterqueencreative.ca/cdn-cgi/l/email-protection#85e2e9ecf1f1e0f7f4f0e0e0ebe6f7e0e4f1ecf3e0c5e2e8e4ece9abe6eae8,200,0.047,Email Protection | Cloudflare,29,,0,1,0,2,"['https://support.cloudflare.com/hc/en-us/articles/200170016-What-is-Email-Address-Obfuscation-', 'https://support.cloudflare.com/hc/en-us/categories/200275218-Getting-Started']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Gold-Paper-e1731406476700.png?add-to-cart=2058,200,0.553,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Gold-Paper-e1731406476700.png?add-to-cart=2002,200,0.12,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Gold-Paper-e1731406476700.png?add-to-cart=2001,200,0.216,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Gold-Paper-e1731406476700.png?add-to-cart=1948,200,0.169,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Gold-Paper-e1731406476700.png?add-to-cart=1946,200,0.177,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product-category/uncategorized/,200,0.086,Uncategorized Archives | Glitter Queen Creative,47,,0,0,3,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/12/1000025867-1-scaled.jpg,200,0.215,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/12/1000025869-1-scaled.jpg,200,0.184,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/12/1000025868-1-scaled.jpg,200,0.163,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/12/1000025870-1-scaled.jpg,200,0.119,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/12/4.5inch-unicorn-horn.jpeg,200,0.056,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/12/5.5-inch-unicorn-horn.jpeg,200,0.078,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/peruvian-opal-glasses-chain/,200,0.08,Peruvian Opal Glasses Chain | Glitter Queen Creative,52,"Peruvian Opal Glasses Chain - Add a touch of style with these peruvian opal glasses chain, perfect for festival and daily wear.",127,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/ruby-hydro-glass-and-ruby-glasses-chain/,200,0.074,Ruby Hydro Glass and Ruby Glasses Chain | Glitter Queen Creative,64,"Ruby Hydro Glass and Ruby Glasses Chain - Add a touch of style with these ruby hydro glass and ruby glasses chain, perfect for festival and daily wear.",151,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/labradorite-and-amethyst-glasses-chain/,200,0.064,Labradorite and Amethyst Glasses Chain | Glitter Queen Creative,63,"Labradorite and Amethyst Glasses Chain - Add a touch of style with these labradorite and amethyst glasses chain, perfect for festival and daily wear.",149,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Kids_Glam_Flower_Sunglasses_image1-scaled.jpg,200,0.306,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Kids_Flower_Fantasy_Sunglasses_image5-scaled.jpg,200,0.37,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/chrysocolla-glasses-chain/,200,0.07,Chrysocolla Glasses Chain | Glitter Queen Creative,50,"Chrysocolla Glasses Chain - Add a touch of style with these chrysocolla glasses chain, perfect for festival and daily wear.",123,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/chrysoprase-buddha-earrings/,200,0.058,Chrysoprase Buddha Earrings | Glitter Queen Creative,52,"Chrysoprase Buddha Earrings - Add a touch of style with these chrysoprase buddha earrings, perfect for festival and daily wear.",127,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Chrysoprase_and_Jade_Glasses_Chain_image1.jpg,200,0.088,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/chalcedony-and-jade-glasses-chain/,200,0.061,Chalcedony and Jade Glasses Chain | Glitter Queen Creative,58,"Chalcedony and Jade Glasses Chain - Add a touch of style with these chalcedony and jade glasses chain, perfect for festival and daily wear.",139,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Chalcedony_Glasses_Chain_image1.jpg,200,0.294,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/tigers-eye-glasses-chain/,200,0.119,Tiger's Eye Glasses Chain | Glitter Queen Creative,50,"Tiger's Eye Glasses Chain - Add a touch of style with these tiger's eye glasses chain, perfect for festival and daily wear.",123,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/unakite-gold-plated-glasses-mask-chain/,200,0.061,Unakite Gold Plated Glasses/mask Chain | Glitter Queen Creative,63,"Unakite Gold Plated Glasses/mask Chain - Add a touch of style with these unakite gold plated glasses/mask chain, perfect for festival and daily wear.",149,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/custom-designs/?add-to-cart=2058,200,0.841,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/custom-designs/?add-to-cart=2002,200,0.15,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/custom-designs/?add-to-cart=2001,200,0.133,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/custom-designs/?add-to-cart=1948,200,0.186,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/custom-designs/?add-to-cart=1946,200,0.132,Glitter Queen Creative: Handmade Jewelry & Custom Designs,57,"Explore Glitter Queen Creative's collection of handmade jewelry & accessories from Vancouver. Discover custom glasses chains, pendants, rhinestone pieces & more",160,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Tigers_Eye_and_Unakite_Glasses_Chain_image1.jpg,200,0.113,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/chrysoprase-chalcedony-and-mystic-chrysoprase-glasses-chain/,200,0.071,Chrysoprase Chalcedony and Mystic Chrysoprase Glasses Chain | Glitter Queen Creative,84,"Chrysoprase Chalcedony and Mystic Chrysoprase Glasses Chain - Add a touch of style with these chrysoprase chalcedony and mystic chrysoprase glasses chain, perfect for festival and daily wear.",191,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/dendrite-opal-and-gold-pyrite-glasses-chain/,200,0.069,Dendrite Opal and Gold Pyrite Glasses Chain | Glitter Queen Creative,68,"Dendrite Opal and Gold Pyrite Glasses Chain - Add a touch of style with these dendrite opal and gold pyrite glasses chain, perfect for festival and daily wear.",159,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Dendrite_Opal_and_Agate_Glasses_Chain_image1-scaled.jpg,200,0.515,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Chrysocolla_Moonstone_and_Jade_Glasses_Chain_image1-scaled.jpg,200,0.233,,0,,0,1,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Blue_Druzy_Pendant_Necklace_image1.jpg,200,0.189,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/chalcedony-and-blue-opal-glasses-chain/,200,0.163,Chalcedony and Blue Opal Glasses Chain | Glitter Queen Creative,63,"Chalcedony and Blue Opal Glasses Chain - Add a touch of style with these chalcedony and blue opal glasses chain, perfect for festival and daily wear.",149,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/aqua-blue-hydro-quartz-glass-and-amazonite-glasses-chain/,200,0.083,Aqua Blue Hydro Quartz Glass and Amazonite Glasses Chain | Glitter Queen Creative,81,"Aqua Blue Hydro Quartz Glass and Amazonite Glasses Chain - Add a touch of style with these aqua blue hydro quartz glass and amazonite glasses chain, perfect for festival and daily wear.",185,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/beryl-sapphire-earrings/,200,0.08,Beryl Sapphire Earrings | Glitter Queen Creative,48,"Beryl Sapphire Earrings - Add a touch of style with these beryl sapphire earrings, perfect for festival and daily wear.",119,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Banded_Onyx_Necklace_image1-scaled.jpg,200,0.142,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/amethyst-and-thulite-glasses-chain/,200,0.108,Amethyst and Thulite Glasses Chain | Glitter Queen Creative,59,"Amethyst and Thulite Glasses Chain - Add a touch of style with these amethyst and thulite glasses chain, perfect for festival and daily wear.",141,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Amazonite_Hydro_Quartz_Glasses_Chain_image1.jpg,200,0.11,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/amethyst-glasses-chain/,200,0.057,Amethyst Glasses Chain | Glitter Queen Creative,47,"Amethyst Glasses Chain - Add a touch of style with these amethyst glasses chain, perfect for festival and daily wear.",117,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Amethyst_Pendant_Necklace_image1.jpg,200,0.08,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Angelite_Pendant_Necklace_image2.jpg,200,0.172,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/opal-and-rhodonite-glasses-chain/,200,0.111,Opal and Rhodonite Glasses Chain | Glitter Queen Creative,57,"Opal and Rhodonite Glasses Chain - Add a touch of style with these opal and rhodonite glasses chain, perfect for festival and daily wear.",137,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/product/prehnite-and-cats-eye-glasses-chain/,200,0.09,Prehnite and Cats Eye Glasses Chain | Glitter Queen Creative,60,"Prehnite and Cats Eye Glasses Chain - Add a touch of style with these prehnite and cats eye glasses chain, perfect for festival and daily wear.",143,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Peruvian_Opal_Glasses_Chain_image1.jpg,200,0.091,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/wp-content/uploads/2024/11/Ruby_Hydro_Glass_and_Ruby_Glasses_Chain_image1.jpg,200,0.121,,0,,0,0,0,0,[]
https://glitterqueencreative.ca/product/moonstone-and-jade-glasses-chain/,200,0.079,Moonstone and Jade Glasses Chain | Glitter Queen Creative,57,"Moonstone and Jade Glasses Chain - Add a touch of style with these moonstone and jade glasses chain, perfect for festival and daily wear.",137,1,2,2,"['https://www.etsy.com/shop/GlitterQueenCreative?ref=shop_sugg_market', 'http://webattraction.ca']"
